"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","GIN","add_mlp","aggregation_fn","batch_norm","batch_size","benchmark_idx","dataset","deepset","deepset_type","depth","dim0_out_dim","dim1","dim1_out_dim","dist_dim1","dropout_p","dummy_var","early_topo","fake","filtration_hidden","fold","folds","gfl_readout","hidden_dim","k_clique","legacy","logger","lr","lr_patience","max_epochs","merged","min_cycle","min_lr","model","num_classes","num_coord_funs","num_coord_funs/Gaussian_transform","num_coord_funs/Line_transform","num_coord_funs/RationalHat_transform","num_coord_funs/Triangle_transform","num_coord_funs1","num_coord_funs1/Gaussian_transform","num_coord_funs1/Line_transform","num_coord_funs1/RationalHat_transform","num_coord_funs1/Triangle_transform","num_filtrations","num_node_features","p_ER_graph","paired","q_dim_set2set","residual","residual_and_bn","save_filtration","seed","set2set","set_out_dim","shallow_deepset","share_filtration_parameters","swap_bn_order","tanh_filtrations","task","togl_position","train_eps","training_seed","use_node_attributes","weight_decay","best_val_acc","best_val_loss","epoch","lr-Adam","restored_test_acc","restored_test_loss","test_acc","test_loss","train_acc_epoch","train_acc_step","train_loss_epoch","train_loss_step","trainer/global_step","val_acc","val_acc_epoch","val_acc_step","val_loss","val_loss_epoch","val_loss_step","val_loss_step/epoch_0","validation_loss"
"LargerGCN_PATTERN","pjojaiq1","finished","-","expectationmax","LargerGCN, PATTERN","2021-05-14T19:34:43.000Z","495","rj09eswa","false","false","","true","128","","PATTERN","","","1","","","","","0","","","","","","","","146","","","","0.001","5","1000","false","","0.00001","LargerGCN","2","","","","","","","","","","","","3","","false","","true","","false","","","","","","","","Tasks.NODE_CLASSIFICATION_WEIGHTED","","true","18741105","false","","","","74","0.0000078125","0.8422938585281372","0.35787707567214966","0.8420521020889282","0.3580075800418854","0.8358464241027832","0.8358464241027832","0.37384164333343506","0.37384164333343506","5773","0.8401951789855957","","","0.3595237135887146","","","",""
"LargerGCN_PATTERN","plpeztww","finished","-","expectationmax","LargerGCN, PATTERN","2021-05-14T19:34:42.000Z","487","rj09eswa","false","false","","true","128","","PATTERN","","","1","","","","","0","","","","","","","","146","","","","0.001","5","1000","false","","0.00001","LargerGCN","2","","","","","","","","","","","","3","","false","","true","","false","","","","","","","","Tasks.NODE_CLASSIFICATION_WEIGHTED","","true","56750292","false","","","","71","0.0000078125","0.8421183824539185","0.35796841979026794","0.8422044515609741","0.3580965995788574","0.8386284112930298","0.8386284112930298","0.359205037355423","0.359205037355423","5539","0.8403324484825134","","","0.3594498038291931","","","",""
"LargerGCN_CLUSTER","4oogtqmh","finished","-","expectationmax","CLUSTER, LargerGCN","2021-05-14T19:34:36.000Z","1066","rj09eswa","false","false","","true","128","","CLUSTER","","","4","","","","","0","","","","","","","","146","","","","0.001","5","1000","false","","0.00001","LargerGCN","6","","","","","","","","","","","","3","","false","","true","","false","","","","","","","","Tasks.NODE_CLASSIFICATION_WEIGHTED","","true","10527233","false","","","","47","0.0000078125","0.16740232706069946","1.7917941808700562","0.16604450345039368","1.7917940616607666","0.1678096503019333","0.1678096503019333","1.7917957305908203","1.7917957305908203","3667","0.1639874428510666","","","1.7917721271514893","","","",""
"LargerGCN_CLUSTER","7p9jiurv","finished","-","expectationmax","CLUSTER, LargerGCN","2021-05-14T19:34:33.000Z","563","rj09eswa","false","false","","true","128","","CLUSTER","","","4","","","","","0","","","","","","","","146","","","","0.001","5","1000","false","","0.00001","LargerGCN","6","","","","","","","","","","","","3","","false","","true","","false","","","","","","","","Tasks.NODE_CLASSIFICATION_WEIGHTED","","true","13505250","false","","","","43","0.0000078125","0.16589367389678955","1.7921171188354492","0.16648894548416138","1.791788101196289","0.16890838742256165","0.16890838742256165","1.7917762994766235","1.7917762994766235","3355","0.1680700033903122","","","1.7917617559432983","","","",""
"LargerGCN_CLUSTER","hjruwz7v","finished","-","expectationmax","CLUSTER, LargerGCN","2021-05-14T18:52:28.000Z","571","rj09eswa","false","false","","true","128","","CLUSTER","","","4","","","","","0","","","","","","","","146","","","","0.001","5","1000","false","","0.00001","LargerGCN","6","","","","","","","","","","","","3","","false","","true","","false","","","","","","","","Tasks.NODE_CLASSIFICATION_WEIGHTED","","true","18741105","false","","","","47","0.0000078125","0.16701991856098175","1.791790008544922","0.16718193888664246","1.791762113571167","0.1685107946395874","0.1685107946395874","1.7917773723602295","1.791777491569519","3667","0.16651000082492828","","","1.791784644126892","","","",""
"LargerGCN_CLUSTER","bugtm0ik","finished","-","expectationmax","CLUSTER, LargerGCN","2021-05-14T18:51:06.000Z","539","rj09eswa","false","false","","true","128","","CLUSTER","","","4","","","","","0","","","","","","","","146","","","","0.001","5","1000","false","","0.00001","LargerGCN","6","","","","","","","","","","","","3","","false","","true","","false","","","","","","","","Tasks.NODE_CLASSIFICATION_WEIGHTED","","true","56750292","false","","","","45","0.0000078125","0.16507937014102936","1.7918275594711304","0.16685280203819275","1.7918411493301392","0.16798627376556396","0.16798627376556396","1.791799783706665","1.7917996644973757","3511","0.16636045277118683","","","1.791748285293579","","","",""
"LargerGCN_CLUSTER","ykahngg1","finished","-","expectationmax","CLUSTER, LargerGCN","2021-05-14T18:50:52.000Z","999","rj09eswa","false","false","","true","128","","CLUSTER","","","3","","","","","0","","","","","","","","146","","","","0.001","5","1000","false","","0.00001","LargerGCN","6","","","","","","","","","","","","3","","false","","true","","false","","","","","","","","Tasks.NODE_CLASSIFICATION_WEIGHTED","","true","10527233","false","","","","50","0.0000078125","0.1659310758113861","1.791825294494629","0.16593840718269348","1.7918236255645752","0.16589602828025818","0.16589602828025818","1.791693925857544","1.791693925857544","3901","0.16654731333255768","","","1.791789412498474","","","",""
"LargerGCN_CLUSTER","1i1301be","finished","-","expectationmax","CLUSTER, LargerGCN","2021-05-14T18:50:43.000Z","471","rj09eswa","false","false","","true","128","","CLUSTER","","","3","","","","","0","","","","","","","","146","","","","0.001","5","1000","false","","0.00001","LargerGCN","6","","","","","","","","","","","","3","","false","","true","","false","","","","","","","","Tasks.NODE_CLASSIFICATION_WEIGHTED","","true","13505250","false","","","","47","0.0000078125","0.16507573425769806","1.7918154001235962","0.16594213247299194","1.791751503944397","0.16850702464580536","0.16850702464580536","1.7917925119400024","1.7917925119400024","3667","0.167888343334198","","","1.7917449474334717","","","",""
"LargerGCN_CLUSTER","f1jtfdb1","finished","-","expectationmax","CLUSTER, LargerGCN","2021-05-14T18:14:53.000Z","433","rj09eswa","false","false","","true","128","","CLUSTER","","","3","","","","","0","","","","","","","","146","","","","0.001","5","1000","false","","0.00001","LargerGCN","6","","","","","","","","","","","","3","","false","","true","","false","","","","","","","","Tasks.NODE_CLASSIFICATION_WEIGHTED","","true","18741105","false","","","","43","0.0000078125","0.16483962535858154","1.791791558265686","0.16646017134189606","1.791794776916504","0.17702049016952515","0.17702049016952515","1.7915741205215454","1.791574001312256","3355","0.1659940928220749","","","1.791788101196289","","","",""
"LargerGCN_CLUSTER","l89wk54w","finished","-","expectationmax","CLUSTER, LargerGCN","2021-05-14T18:14:38.000Z","447","rj09eswa","false","false","","true","128","","CLUSTER","","","3","","","","","0","","","","","","","","146","","","","0.001","5","1000","false","","0.00001","LargerGCN","6","","","","","","","","","","","","3","","false","","true","","false","","","","","","","","Tasks.NODE_CLASSIFICATION_WEIGHTED","","true","56750292","false","","","","47","0.0000078125","0.16754864156246185","1.7917827367782593","0.1667434424161911","1.7917594909667969","0.1716918796300888","0.1716918796300888","1.79174542427063","1.7917453050613403","3667","0.16769707202911377","","","1.7917540073394775","","","",""
"LargerGCN_CLUSTER","bwxaplcx","finished","-","expectationmax","CLUSTER, LargerGCN","2021-05-14T18:14:34.000Z","342","rj09eswa","false","false","","true","128","","CLUSTER","","","2","","","","","0","","","","","","","","146","","","","0.001","5","1000","false","","0.00001","LargerGCN","6","","","","","","","","","","","","3","","false","","true","","false","","","","","","","","Tasks.NODE_CLASSIFICATION_WEIGHTED","","true","10527233","false","","","","45","0.0000078125","0.16553200781345367","1.7918354272842407","0.16469380259513855","1.7918580770492554","0.16924825310707092","0.16924825310707092","1.791724443435669","1.791724443435669","3511","0.16312658786773682","","","1.7917693853378296","","","",""
"LargerGCN_CLUSTER","bofmgxjy","finished","-","expectationmax","CLUSTER, LargerGCN","2021-05-14T18:14:05.000Z","732","rj09eswa","false","false","","true","128","","CLUSTER","","","2","","","","","0","","","","","","","","146","","","","0.001","5","1000","false","","0.00001","LargerGCN","6","","","","","","","","","","","","3","","false","","true","","false","","","","","","","","Tasks.NODE_CLASSIFICATION_WEIGHTED","","true","13505250","false","","","","44","0.0000078125","0.16655243933200836","1.7918012142181396","0.16535316407680511","1.791812300682068","0.16302308440208435","0.16302308440208435","1.7918367385864258","1.7918367385864258","3433","0.16692599654197693","","","1.7917722463607788","","","",""
"LargerGCN_CLUSTER","w1072rwl","finished","-","expectationmax","CLUSTER, LargerGCN","2021-05-14T17:33:18.000Z","1073","rj09eswa","false","false","","true","128","","CLUSTER","","","2","","","","","0","","","","","","","","146","","","","0.001","5","1000","false","","0.00001","LargerGCN","6","","","","","","","","","","","","3","","false","","true","","false","","","","","","","","Tasks.NODE_CLASSIFICATION_WEIGHTED","","true","18741105","false","","","","45","0.0000078125","0.16481085121631622","1.791841745376587","0.1673048734664917","1.7917522192001345","0.1632864624261856","0.1632864624261856","1.7917248010635376","1.791724681854248","3511","0.16763556003570557","","","1.791772484779358","","","",""
"LargerGCN_CLUSTER","3yi7ua7m","crashed","-","expectationmax","CLUSTER, LargerGCN","2021-05-14T17:32:52.000Z","152726","rj09eswa","false","false","","true","128","","CLUSTER","","","2","","","","","0","","","","","","","","146","","","","0.001","5","1000","false","","0.00001","LargerGCN","6","","","","","","","","","","","","3","","false","","true","","false","","","","","","","","Tasks.NODE_CLASSIFICATION_WEIGHTED","","true","56750292","false","","","","49","0.0000078125","","","","","0.17106065154075625","0.17106065154075625","1.7917522192001345","1.7917523384094238","3822","0.16416960954666138","","","1.7917553186416626","","","",""
"LargerGCN_CLUSTER","2451jf0x","finished","-","expectationmax","CLUSTER, LargerGCN","2021-05-14T17:32:45.000Z","231","rj09eswa","false","false","","true","128","","CLUSTER","","","1","","","","","0","","","","","","","","146","","","","0.001","5","1000","false","","0.00001","LargerGCN","6","","","","","","","","","","","","3","","false","","true","","false","","","","","","","","Tasks.NODE_CLASSIFICATION_WEIGHTED","","true","10527233","false","","","","44","0.0000078125","0.1665477305650711","1.7918087244033811","0.16894730925559998","1.791738748550415","0.16322574019432068","0.16322574019432068","1.7917712926864624","1.7917712926864624","3433","0.16432662308216095","","","1.791774034500122","","","",""
"LargerGCN_CLUSTER","70w87fxh","finished","-","expectationmax","CLUSTER, LargerGCN","2021-05-14T17:32:01.000Z","262","rj09eswa","false","false","","true","128","","CLUSTER","","","1","","","","","0","","","","","","","","146","","","","0.001","5","1000","false","","0.00001","LargerGCN","6","","","","","","","","","","","","3","","false","","true","","false","","","","","","","","Tasks.NODE_CLASSIFICATION_WEIGHTED","","true","13505250","false","","","","47","0.0000078125","0.166790172457695","1.791831374168396","0.16774889826774597","1.7918049097061155","0.1658235788345337","0.1658235788345337","1.7917003631591797","1.7917003631591797","3667","0.16689345240592957","","","1.7917578220367432","","","",""
"LargerGCN_CLUSTER","a810knlv","finished","-","expectationmax","CLUSTER, LargerGCN","2021-05-14T17:31:49.000Z","248","rj09eswa","false","false","","true","128","","CLUSTER","","","1","","","","","0","","","","","","","","146","","","","0.001","5","1000","false","","0.00001","LargerGCN","6","","","","","","","","","","","","3","","false","","true","","false","","","","","","","","Tasks.NODE_CLASSIFICATION_WEIGHTED","","true","18741105","false","","","","47","0.0000078125","0.16576771438121796","1.7918764352798462","0.16686181724071503","1.7917999029159546","0.16549110412597656","0.16549110412597656","1.7916988134384155","1.791698932647705","3667","0.16503670811653137","","","1.7917797565460205","","","",""
"LargerGCN_CLUSTER","l3kgz549","finished","-","expectationmax","CLUSTER, LargerGCN","2021-05-14T17:31:46.000Z","230","rj09eswa","false","false","","true","128","","CLUSTER","","","1","","","","","0","","","","","","","","146","","","","0.001","5","1000","false","","0.00001","LargerGCN","6","","","","","","","","","","","","3","","false","","true","","false","","","","","","","","Tasks.NODE_CLASSIFICATION_WEIGHTED","","true","56750292","false","","","","43","0.0000078125","0.1670321226119995","1.791778564453125","0.16646447777748108","1.7917368412017822","0.16973647475242615","0.16973647475242615","1.791805624961853","1.791805624961853","3355","0.16467396914958954","","","1.791800856590271","","","",""
