"Name","State","Notes","User","Tags","Created","Runtime","Sweep","GIN","aggregation_fn","batch_norm","batch_size","benchmark_idx","dataset","deepset","deepset_type","depth","dim0_out_dim","dim1","dim1_out_dim","dist_dim1","dropout_p","dummy_var","early_topo","fake","filtration_hidden","fold","folds","gfl_readout","hidden_dim","legacy","logger","lr","lr_patience","max_epochs","merged","min_cycle","min_lr","model","num_classes","num_coord_funs","num_coord_funs/Gaussian_transform","num_coord_funs/Line_transform","num_coord_funs/RationalHat_transform","num_coord_funs/Triangle_transform","num_coord_funs1","num_coord_funs1/Gaussian_transform","num_coord_funs1/Line_transform","num_coord_funs1/RationalHat_transform","num_coord_funs1/Triangle_transform","num_filtrations","num_node_features","paired","q_dim_set2set","residual","residual_and_bn","save_filtration","seed","set2set","set_out_dim","shallow_deepset","share_filtration_parameters","swap_bn_order","tanh_filtrations","task","train_eps","training_seed","use_node_attributes","best_val_acc","best_val_loss","epoch","lr-Adam","restored_test_acc","restored_test_loss","test_acc","test_loss","train_acc_epoch","train_acc_step","train_loss_epoch","train_loss_step","val_acc","val_acc_epoch","val_acc_step","val_loss","val_loss_epoch","val_loss_step","val_loss_step/epoch_0","validation_loss"
"LargerGCN_Necklaces","finished","-","edebrouwer","LargerGCN, Necklaces","2021-02-03T21:13:16.000Z","270","6hgy3mhy","false","","true","32","","Necklaces","","","4","","","","","0","","","","","","","","146","","","0.001","25","200","false","3","0.000001","LargerGCN","2","","","","","","","","","","","","3","false","","true","","","45","","","","","","","Tasks.GRAPH_CLASSIFICATION","true","3696513757","true","","","199","0.0000078125","0.7777777910232544","0.44377264380455017","0.7777777910232544","0.44377270340919495","1","1","0.0009647328988648952","0.0000981976045295596","0.8351648449897766","","","0.9284641146659852","","","",""
"LargerGCN_Necklaces","finished","-","edebrouwer","LargerGCN, Necklaces","2021-02-03T21:08:37.000Z","273","6hgy3mhy","false","","true","32","","Necklaces","","","4","","","","","0","","","","","","","","146","","","0.001","25","200","false","3","0.000001","LargerGCN","2","","","","","","","","","","","","3","false","","true","","","44","","","","","","","Tasks.GRAPH_CLASSIFICATION","true","1727842660","true","","","199","0.00003125","0.7373737096786499","1.1499179601669312","0.7373737096786499","1.1499178409576416","1","1","0.00021689543791580945","0.00003040091360162478","0.8681318759918213","","","0.6540309190750122","","","",""
"LargerGCN_Necklaces","finished","-","edebrouwer","LargerGCN, Necklaces","2021-02-03T21:03:53.000Z","279","6hgy3mhy","false","","true","32","","Necklaces","","","4","","","","","0","","","","","","","","146","","","0.001","25","200","false","3","0.000001","LargerGCN","2","","","","","","","","","","","","3","false","","true","","","43","","","","","","","Tasks.GRAPH_CLASSIFICATION","true","2196481621","true","","","199","0.000015625","0.8282828330993652","0.5130273699760437","0.8282828330993652","0.5130273103713989","1","1","0.0002940420527011156","0.00013326074986252934","0.8351648449897766","","","0.734530508518219","","","",""
"LargerGCN_Necklaces","finished","-","edebrouwer","LargerGCN, Necklaces","2021-02-03T20:59:23.000Z","266","6hgy3mhy","false","","true","32","","Necklaces","","","4","","","","","0","","","","","","","","146","","","0.001","25","200","false","3","0.000001","LargerGCN","2","","","","","","","","","","","","3","false","","true","","","42","","","","","","","Tasks.GRAPH_CLASSIFICATION","true","2204957692","true","","","199","0.000015625","0.7979797720909119","0.7140752077102661","0.7979797720909119","0.7140753865242004","1","1","0.0001666455063968897","0.00005604231046163477","0.8131868243217468","","","1.087106704711914","","","",""
"LargerGCN_Necklaces","finished","-","edebrouwer","LargerGCN, Necklaces","2021-02-03T20:55:00.000Z","254","6hgy3mhy","false","","true","32","","Necklaces","","","3","","","","","0","","","","","","","","146","","","0.001","25","200","false","3","0.000001","LargerGCN","2","","","","","","","","","","","","3","false","","true","","","46","","","","","","","Tasks.GRAPH_CLASSIFICATION","true","3202980306","true","","","199","0.00003125","0.8282828330993652","0.6313397288322449","0.8282828330993652","0.6313401460647583","1","1","0.0013217834057286382","0.0008817961788736284","0.7692307829856873","","","0.868841290473938","","","",""
"LargerGCN_Necklaces","finished","-","edebrouwer","LargerGCN, Necklaces","2021-02-03T20:50:36.000Z","257","6hgy3mhy","false","","true","32","","Necklaces","","","3","","","","","0","","","","","","","","146","","","0.001","25","200","false","3","0.000001","LargerGCN","2","","","","","","","","","","","","3","false","","true","","","45","","","","","","","Tasks.GRAPH_CLASSIFICATION","true","2515895655","true","","","199","0.0000078125","0.6969696879386902","0.5552847385406494","0.6969696879386902","0.5552846789360046","1","1","0.0026927904691547155","0.011743862181901932","0.7472527623176575","","","1.0103034973144531","","","",""
"LargerGCN_Necklaces","finished","-","edebrouwer","LargerGCN, Necklaces","2021-02-03T20:46:18.000Z","254","6hgy3mhy","false","","true","32","","Necklaces","","","3","","","","","0","","","","","","","","146","","","0.001","25","200","false","3","0.000001","LargerGCN","2","","","","","","","","","","","","3","false","","true","","","44","","","","","","","Tasks.GRAPH_CLASSIFICATION","true","707212806","true","","","199","0.00003125","0.7373737096786499","1.725629448890686","0.7373737096786499","1.7256286144256592","1","1","0.0032227656338363886","0.0007196608930826187","0.7802197933197021","","","0.6720921993255615","","","",""
"LargerGCN_Necklaces","finished","-","edebrouwer","LargerGCN, Necklaces","2021-02-03T20:42:04.000Z","250","6hgy3mhy","false","","true","32","","Necklaces","","","3","","","","","0","","","","","","","","146","","","0.001","25","200","false","3","0.000001","LargerGCN","2","","","","","","","","","","","","3","false","","true","","","43","","","","","","","Tasks.GRAPH_CLASSIFICATION","true","1729086004","true","","","199","0.00003125","0.747474730014801","0.5179449319839478","0.747474730014801","0.5179448127746582","1","1","0.0018190445844084024","0.0014890115708112717","0.8571428656578064","","","0.5011115670204163","","","",""
"LargerGCN_Necklaces","finished","-","edebrouwer","LargerGCN, Necklaces","2021-02-03T20:37:51.000Z","246","6hgy3mhy","false","","true","32","","Necklaces","","","3","","","","","0","","","","","","","","146","","","0.001","25","200","false","3","0.000001","LargerGCN","2","","","","","","","","","","","","3","false","","true","","","42","","","","","","","Tasks.GRAPH_CLASSIFICATION","true","3932418519","true","","","199","0.0000078125","0.6565656661987305","0.6968908309936523","0.6565656661987305","0.6968908309936523","1","1","0.003926148172467947","0.0014005391858518124","0.7582417726516724","","","1.070688247680664","","","",""
"LargerGCN_Necklaces","finished","-","edebrouwer","LargerGCN, Necklaces","2021-02-03T20:33:48.000Z","238","6hgy3mhy","false","","true","32","","Necklaces","","","2","","","","","0","","","","","","","","146","","","0.001","25","200","false","3","0.000001","LargerGCN","2","","","","","","","","","","","","3","false","","true","","","46","","","","","","","Tasks.GRAPH_CLASSIFICATION","true","3272976219","true","","","199","0.0000078125","0.6060606241226196","0.8506582379341125","0.6060606241226196","0.8506582379341125","0.8999999761581421","1","0.26187142729759216","0.17152588069438934","0.48351648449897766","","","1.1278059482574463","","","",""
