"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","GIN","aggregation_fn","batch_norm","batch_size","benchmark_idx","dataset","deepset","deepset_type","depth","dim0_out_dim","dim1","dim1_out_dim","dist_dim1","dropout_p","dummy_var","early_topo","fake","filtration_hidden","fold","folds","hidden_dim","legacy","lr","lr_patience","max_epochs","merged","min_cycle","min_lr","model","num_classes","num_coord_funs","num_coord_funs/Gaussian_transform","num_coord_funs/Line_transform","num_coord_funs/RationalHat_transform","num_coord_funs/Triangle_transform","num_coord_funs1","num_coord_funs1/Gaussian_transform","num_coord_funs1/Line_transform","num_coord_funs1/RationalHat_transform","num_coord_funs1/Triangle_transform","num_filtrations","num_node_features","paired","q_dim_set2set","residual","residual_and_bn","seed","set2set","set_out_dim","shallow_deepset","share_filtration_parameters","swap_bn_order","tanh_filtrations","task","train_eps","training_seed","use_node_attributes","best_val_acc","best_val_loss","epoch","lr-Adam","restored_test_acc","restored_test_loss","test_acc","test_loss","train_acc_epoch","train_acc_step","train_loss_epoch","train_loss_step","val_acc","val_acc_epoch","val_acc_step","val_loss","val_loss_epoch","val_loss_step","val_loss_step/epoch_0","validation_loss"
"LargerTopoGNN_Cycles","o16xzyaj","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-04T08:28:12.000Z","729","fy202p62","false","mean","true","32","","Cycles","false","","8","32","true","32","","0","","false","false","24","","","146","","0.001","25","200","false","4","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","46","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","509810303","true","","","199","0.000015625","0.9898989796638488","0.015486727468669416","0.9898989796638488","0.015486697666347029","1","1","0.0000027356627469998784","0.0000023618263185198884","1","","","0.0030768117867410183","","","",""
"LargerTopoGNN_Cycles","jnpaah9f","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-04T08:27:13.000Z","730","fy202p62","false","mean","true","32","","Cycles","false","","8","32","true","32","","0","","false","false","24","","","146","","0.001","25","200","false","4","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","45","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","1265550503","true","","","199","0.000125","1","0.001601749681867659","1","0.0016017269808799028","1","1","1.2695751649971498e-7","5.215402154590265e-8","1","","","0.00006731705798301846","","","",""
"LargerTopoGNN_Cycles","4dbf6yq8","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-04T08:27:11.000Z","739","fy202p62","false","mean","true","32","","Cycles","false","","8","32","true","32","","0","","false","false","24","","","146","","0.001","25","200","false","4","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","44","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","3616436657","true","","","199","0.001","1","9.126959810146219e-8","1","9.126959810146219e-8","1","1","1.3679263588528556e-7","1.415610029198433e-7","1","","","1.4363060074629177e-7","","","",""
"LargerTopoGNN_Cycles","3k5bwk6n","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-04T08:25:51.000Z","751","fy202p62","false","mean","true","32","","Cycles","false","","8","32","true","32","","0","","false","false","24","","","146","","0.001","25","200","false","4","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","43","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","2278200099","true","","","199","0.00025","1","0.0019897299353033304","1","0.0019897334277629852","1","1","2.4437900592033657e-8","1.1175870007207322e-8","1","","","0.000011103684300906023","","","",""
"LargerTopoGNN_Cycles","qje95h69","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-04T08:20:57.000Z","708","fy202p62","false","mean","true","32","","Cycles","false","","8","32","true","32","","0","","false","false","24","","","146","","0.001","25","200","false","4","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","42","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","1347259009","true","","","199","0.0000078125","1","0.0028671622276306152","1","0.002867169678211212","1","1","0.0000027490989396028453","0.0000027343480724084657","0.9780219793319702","","","0.042491037398576736","","","",""
"LargerTopoGNN_Cycles","o16xzyaj","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-04T08:16:17.000Z","709","fy202p62","false","mean","true","32","","Cycles","false","","8","32","true","32","","0","","false","false","24","","","146","","0.001","25","200","false","3","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","46","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","2274300507","true","","","199","0.001","1","0.0000021948496851109667","1","0.0000021948496851109667","1","1","5.960463678178485e-9","0","1","","","0.000034272376069566235","","","",""
"LargerTopoGNN_Cycles","fvv47w0r","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-04T08:16:16.000Z","749","fy202p62","false","mean","true","32","","Cycles","false","","8","32","true","32","","0","","false","false","24","","","146","","0.001","25","200","false","3","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","45","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","354871835","true","","","199","0.0000078125","1","0.00048462272388860583","1","0.00048462272388860583","1","1","7.322350938920863e-7","4.321323956446577e-7","0.9890109896659852","","","0.03147546574473381","","","",""
"LargerTopoGNN_Cycles","7nt6b87y","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-04T08:16:16.000Z","751","fy202p62","false","mean","true","32","","Cycles","false","","8","32","true","32","","0","","false","false","24","","","146","","0.001","25","200","false","3","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","44","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","760051938","true","","","199","0.0005","1","9.107808409680728e-7","1","9.107808409680728e-7","1","1","1.4901159473001968e-10","0","1","","","4.4151584610574446e-9","","","",""
"LargerTopoGNN_Cycles","b1faw7wd","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-04T08:16:00.000Z","747","fy202p62","false","mean","true","32","","Cycles","false","","8","32","true","32","","0","","false","false","24","","","146","","0.001","25","200","false","3","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","43","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","258038831","true","","","199","0.001","1","1.862644927186352e-9","1","1.862644927186352e-9","1","1","7.00354485516641e-9","0","1","","","1.2555604556041544e-8","","","",""
"LargerTopoGNN_Cycles","jnpaah9f","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-04T08:15:04.000Z","721","fy202p62","false","mean","true","32","","Cycles","false","","8","32","true","32","","0","","false","false","24","","","146","","0.001","25","200","false","3","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","42","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","1610060920","true","","","199","0.001","1","1.0244546544413424e-8","1","1.0244546544413424e-8","1","1","5.662440294429416e-9","0","1","","","1.4487237187665869e-8","","","",""
